Condominio,Tamanho,Quartos,Banheiros,Suites,Vagas,Elevador,Mobiliado,Piscina,Novo,Regiao,Valor,Ano
389,135,4,2,2,0,Sim,Nao,Sim,Sim,Sul,6648.07,2022
1157,183,2,3,2,1,Sim,Nao,Nao,Nao,Leste,3744.56,2019
886,124,1,1,0,2,Sim,Sim,Nao,Nao,Norte,3157.74,2012
1157,144,3,2,1,0,Nao,Sim,Sim,Nao,Norte,4082.13,2019
762,198,1,3,1,2,Nao,Sim,Nao,Nao,Centro,4999.44,2021
1467,91,1,2,1,2,Sim,Sim,Nao,Nao,Leste,3201.36,2014
1031,35,2,3,0,2,Sim,Nao,Sim,Nao,Centro,4533.719999999999,2019
1354,97,4,3,1,2,Sim,Sim,Nao,Nao,Leste,4096.32,2019
846,89,1,1,0,3,Sim,Sim,Sim,Nao,Leste,3183.6800000000003,2018
220,149,3,3,0,0,Sim,Nao,Nao,Nao,Centro,4520.4,2015
1040,177,3,2,2,0,Sim,Sim,Sim,Nao,Norte,5030.1,2016
366,183,4,3,1,0,Nao,Nao,Nao,Sim,Sul,5397.080000000001,2022
1497,87,3,3,0,2,Sim,Nao,Sim,Sim,Leste,3507.76,2014
587,171,4,1,1,3,Sim,Sim,Nao,Nao,Oeste,5163.7,2020
800,91,3,3,1,2,Nao,Nao,Nao,Sim,Leste,2988.0,2011
515,151,2,3,2,2,Nao,Nao,Nao,Nao,Norte,3695.85,2018
213,188,1,2,1,0,Sim,Sim,Nao,Nao,Sul,5279.6900000000005,2016
441,69,2,1,2,2,Sim,Sim,Nao,Nao,Sul,5575.830000000001,2022
976,97,1,1,0,1,Sim,Sim,Sim,Nao,Leste,2986.08,2015
764,59,1,1,1,2,Nao,Nao,Sim,Nao,Oeste,3071.4,2016
1097,124,1,3,0,1,Nao,Nao,Nao,Nao,Centro,3335.64,2014
291,109,2,1,1,2,Sim,Nao,Sim,Sim,Norte,3666.69,2018
1155,72,1,3,0,3,Sim,Nao,Sim,Sim,Leste,3060.4,2016
708,164,2,3,1,3,Nao,Nao,Nao,Nao,Sul,5123.04,2022
975,169,4,2,1,0,Sim,Nao,Sim,Nao,Sul,6425.25,2022
234,196,3,2,1,2,Sim,Sim,Sim,Sim,Sul,7154.42,2022
405,125,3,2,1,1,Sim,Nao,Nao,Nao,Centro,4818.599999999999,2021
1304,51,1,2,1,1,Sim,Sim,Nao,Nao,Centro,4362.48,2019
1225,162,2,2,1,2,Sim,Nao,Nao,Nao,Norte,3719.25,2015
1221,142,3,3,1,1,Nao,Sim,Nao,Nao,Leste,3505.6800000000003,2017
765,186,2,3,1,3,Nao,Sim,Nao,Nao,Leste,3645.2,2013
1329,59,2,1,1,1,Sim,Sim,Nao,Sim,Centro,4533.48,2021
902,122,1,3,0,0,Sim,Sim,Sim,Nao,Centro,4920.24,2020
601,195,3,3,2,3,Sim,Nao,Sim,Nao,Sul,7520.630000000001,2020
929,63,1,2,1,3,Sim,Sim,Nao,Nao,Sul,5145.27,2019
361,97,1,3,2,3,Sim,Nao,Nao,Nao,Sul,5422.43,2022
401,184,3,2,1,2,Nao,Sim,Nao,Nao,Sul,5798.130000000001,2021
1195,188,3,1,1,2,Sim,Nao,Sim,Nao,Norte,4373.55,2020
469,190,4,1,0,3,Sim,Sim,Sim,Nao,Centro,6416.28,2019
1015,148,4,3,0,2,Sim,Sim,Nao,Nao,Oeste,4941.5,2016
1494,83,2,1,2,1,Nao,Nao,Sim,Nao,Norte,3432.96,2018
655,115,3,3,0,2,Nao,Sim,Nao,Nao,Sul,5122.650000000001,2016
1475,118,4,1,0,2,Nao,Sim,Sim,Nao,Sul,5768.75,2018
1216,139,2,2,2,3,Nao,Sim,Sim,Nao,Leste,4053.2800000000007,2015
495,182,2,2,0,0,Sim,Sim,Nao,Nao,Leste,3167.6000000000004,2018
919,152,2,2,1,0,Sim,Nao,Nao,Nao,Centro,4502.28,2019
537,120,4,2,2,0,Sim,Sim,Sim,Nao,Centro,6664.44,2019
1078,97,3,3,2,1,Sim,Nao,Sim,Nao,Sul,6555.64,2021
1276,138,1,1,1,2,Sim,Nao,Nao,Sim,Norte,3165.84,2017
991,83,2,3,0,0,Sim,Sim,Sim,Sim,Leste,3371.2800000000007,2017
416,105,4,2,2,3,Sim,Nao,Nao,Nao,Norte,4424.9400000000005,2017
963,35,4,3,2,0,Sim,Nao,Nao,Nao,Leste,3497.0400000000004,2013
387,175,1,1,1,0,Sim,Nao,Sim,Nao,Leste,3050.96,2012
579,157,1,3,1,2,Nao,Nao,Nao,Nao,Sul,4475.77,2018
692,96,4,1,0,2,Sim,Nao,Sim,Sim,Norte,3824.28,2014
1264,66,3,3,2,2,Sim,Nao,Nao,Nao,Oeste,4556.4,2015
1380,192,1,1,0,1,Sim,Sim,Sim,Nao,Leste,3398.4,2017
214,63,4,1,0,1,Sim,Sim,Nao,Sim,Norte,3497.76,2017
264,83,1,2,1,0,Sim,Sim,Sim,Nao,Sul,5253.820000000001,2020
720,64,3,1,2,2,Sim,Sim,Sim,Nao,Centro,6110.4,2022
1352,178,2,2,2,0,Sim,Sim,Nao,Nao,Centro,5790.24,2020
847,53,1,2,2,3,Sim,Sim,Nao,Nao,Oeste,4299.7,2021
1286,52,3,2,1,3,Sim,Sim,Nao,Nao,Norte,4084.74,2020
1362,35,4,3,1,2,Sim,Nao,Sim,Nao,Oeste,4811.2,2018
792,112,1,3,1,2,Sim,Nao,Nao,Nao,Norte,3365.28,2018
591,149,1,3,1,3,Sim,Nao,Sim,Sim,Sul,5920.330000000001,2019
618,147,4,3,1,2,Sim,Sim,Sim,Nao,Norte,5217.12,2022
488,148,2,1,2,1,Sim,Nao,Nao,Nao,Centro,4846.56,2019
578,97,4,1,0,1,Sim,Nao,Sim,Nao,Leste,3274.24,2014
430,166,1,3,2,2,Sim,Sim,Nao,Nao,Centro,5847.599999999999,2017
1217,163,4,1,0,3,Sim,Sim,Nao,Nao,Sul,6222.71,2020
240,42,3,1,1,0,Sim,Nao,Nao,Nao,Centro,3880.8,2016
1251,191,4,2,0,2,Nao,Nao,Nao,Sim,Oeste,3980.1,2017
334,89,1,2,2,2,Nao,Sim,Nao,Nao,Sul,4911.92,2019
400,137,4,2,2,0,Nao,Sim,Sim,Nao,Centro,6150.0,2019
979,165,2,2,0,2,Sim,Sim,Nao,Nao,Norte,3800.61,2014
1129,66,4,1,1,0,Sim,Nao,Sim,Nao,Norte,3818.61,2016
1256,44,2,3,1,3,Sim,Nao,Sim,Nao,Centro,5274.72,2020
1271,144,3,1,2,1,Sim,Sim,Nao,Nao,Centro,5876.52,2021
702,196,2,1,0,3,Sim,Sim,Nao,Nao,Norte,3870.18,2014
606,158,4,1,1,1,Sim,Nao,Nao,Nao,Norte,3870.54,2020
1004,121,1,2,1,0,Nao,Nao,Sim,Nao,Sul,4297.02,2017
298,89,2,2,2,1,Sim,Sim,Nao,Nao,Leste,3539.84,2014
883,66,3,2,1,3,Nao,Nao,Sim,Nao,Oeste,4068.3,2014
925,169,2,3,0,1,Sim,Sim,Nao,Nao,Leste,3430.0,2014
1160,127,2,1,2,0,Sim,Sim,Nao,Nao,Sul,5656.3,2020
812,42,2,3,2,1,Sim,Nao,Nao,Sim,Leste,3152.96,2016
842,99,3,2,0,2,Sim,Sim,Sim,Nao,Centro,5615.04,2022
1228,91,4,3,2,3,Nao,Nao,Sim,Nao,Leste,4102.240000000001,2015
1441,101,2,1,1,2,Sim,Nao,Sim,Sim,Centro,4978.92,2021
702,106,2,1,1,0,Sim,Nao,Nao,Sim,Sul,4290.26,2019
966,88,1,2,0,1,Nao,Sim,Nao,Nao,Norte,2597.94,2015
597,101,3,2,1,2,Sim,Sim,Sim,Nao,Oeste,5064.7,2022
1070,85,2,3,0,2,Nao,Sim,Nao,Sim,Oeste,3532.0,2018
994,131,3,2,0,1,Sim,Nao,Nao,Sim,Norte,3333.96,2015
592,126,2,2,1,1,Sim,Nao,Nao,Nao,Sul,4860.96,2018
406,42,4,1,0,3,Sim,Nao,Nao,Sim,Norte,3240.54,2015
1238,196,4,2,1,2,Sim,Nao,Nao,Nao,Centro,5884.56,2022
1091,69,2,2,2,2,Sim,Nao,Sim,Nao,Norte,4098.6900000000005,2017
1063,130,4,1,2,0,Sim,Nao,Sim,Nao,Norte,4460.67,2019
942,122,2,1,0,3,Nao,Sim,Sim,Nao,Norte,3558.78,2014
1464,112,4,3,1,0,Nao,Sim,Nao,Nao,Oeste,4406.4,2018
763,66,1,2,1,2,Sim,Nao,Nao,Nao,Oeste,3306.3,2016
1220,154,1,1,2,0,Sim,Sim,Nao,Nao,Centro,5030.4,2017
295,80,1,3,2,2,Sim,Sim,Sim,Sim,Norte,4436.55,2021
684,178,3,3,1,2,Sim,Nao,Nao,Nao,Leste,3726.72,2015
430,199,3,2,0,0,Sim,Nao,Sim,Nao,Centro,5205.599999999999,2021
948,176,1,2,2,0,Sim,Sim,Sim,Sim,Sul,6467.240000000001,2022
1394,89,3,3,0,1,Sim,Nao,Nao,Sim,Leste,2987.5200000000004,2013
740,41,4,1,0,1,Sim,Nao,Nao,Nao,Centro,3994.8,2020
1259,108,2,3,2,1,Nao,Sim,Nao,Nao,Norte,3884.31,2014
724,41,2,2,0,2,Sim,Sim,Nao,Nao,Centro,4292.88,2021
1383,195,2,1,0,0,Sim,Sim,Sim,Nao,Sul,5737.290000000001,2021
1466,185,1,1,1,3,Sim,Nao,Sim,Nao,Sul,5748.080000000001,2018
1309,119,3,3,0,2,Sim,Nao,Sim,Nao,Centro,5431.079999999999,2022
777,181,4,2,1,3,Sim,Nao,Nao,Nao,Norte,4439.43,2018
881,146,4,3,2,0,Sim,Nao,Nao,Sim,Sul,6393.530000000001,2020
756,159,1,3,2,2,Nao,Sim,Sim,Nao,Oeste,4870.6,2022
1212,181,4,3,1,3,Sim,Sim,Nao,Nao,Leste,4540.96,2016
845,70,4,1,2,3,Sim,Nao,Sim,Nao,Oeste,5084.5,2020
995,63,4,1,0,1,Nao,Sim,Sim,Nao,Sul,5153.85,2016
1251,116,4,2,0,1,Nao,Sim,Nao,Sim,Sul,5141.63,2018
1454,36,3,2,0,1,Sim,Sim,Sim,Nao,Leste,3420.32,2017
389,163,4,3,2,2,Sim,Sim,Nao,Sim,Centro,6904.679999999999,2019
1448,81,2,3,0,0,Sim,Sim,Nao,Nao,Sul,4874.740000000001,2021
832,182,1,3,2,0,Sim,Sim,Nao,Nao,Norte,4223.88,2016
827,45,3,2,0,1,Sim,Sim,Sim,Nao,Oeste,4257.7,2016
1172,164,4,1,1,1,Sim,Sim,Sim,Sim,Centro,6464.639999999999,2022
1482,153,3,1,2,1,Sim,Nao,Nao,Nao,Oeste,4463.2,2019
909,174,4,3,2,3,Sim,Nao,Sim,Nao,Leste,4808.72,2020
848,54,2,3,0,1,Sim,Sim,Sim,Nao,Centro,5045.76,2022
517,39,1,3,2,3,Sim,Nao,Nao,Nao,Sul,5065.71,2019
1448,71,4,3,2,0,Sim,Sim,Nao,Nao,Centro,6119.76,2018
1457,171,4,2,1,2,Sim,Nao,Nao,Nao,Centro,5760.839999999999,2019
883,87,4,1,1,2,Sim,Nao,Sim,Nao,Norte,4160.97,2019
863,133,4,3,0,2,Sim,Nao,Nao,Nao,Leste,3481.0400000000004,2016
1456,120,1,2,1,2,Sim,Nao,Sim,Nao,Centro,4974.72,2022
1336,142,1,3,0,3,Sim,Sim,Sim,Nao,Norte,4224.240000000001,2019
641,58,2,3,0,3,Sim,Sim,Nao,Nao,Sul,5205.33,2021
763,115,1,1,0,1,Sim,Nao,Nao,Sim,Leste,2241.0400000000004,2012
1491,192,4,3,2,3,Nao,Sim,Nao,Nao,Oeste,5659.1,2018
1336,154,2,1,1,1,Nao,Sim,Nao,Nao,Norte,3378.24,2016
1151,93,2,1,0,1,Sim,Nao,Nao,Nao,Sul,3939.13,2019
1304,162,2,1,1,2,Sim,Nao,Nao,Nao,Leste,3152.32,2015
898,148,4,2,0,3,Sim,Nao,Nao,Nao,Leste,3503.84,2016
312,149,3,2,1,3,Sim,Sim,Nao,Nao,Norte,4433.58,2019
201,48,4,1,1,1,Sim,Nao,Nao,Nao,Sul,4823.13,2022
841,43,1,3,0,1,Nao,Sim,Nao,Nao,Norte,2564.19,2014
419,74,1,1,2,0,Sim,Sim,Nao,Nao,Norte,3340.71,2013
1054,59,4,3,1,0,Sim,Nao,Sim,Sim,Leste,3680.32,2014
1448,137,4,1,2,1,Nao,Sim,Nao,Sim,Centro,5615.76,2022
584,56,2,3,2,0,Nao,Sim,Sim,Nao,Leste,3470.72,2013
1353,38,4,2,0,0,Nao,Nao,Nao,Nao,Norte,2632.7700000000004,2010
1276,188,2,3,0,1,Sim,Sim,Sim,Nao,Norte,4425.84,2019
929,63,1,1,0,1,Sim,Sim,Nao,Sim,Oeste,3057.9,2012
446,143,2,2,1,3,Sim,Sim,Nao,Nao,Centro,5531.52,2020
1035,132,4,3,0,1,Sim,Sim,Sim,Nao,Oeste,5213.5,2021
402,71,1,3,0,1,Sim,Sim,Sim,Nao,Sul,5128.76,2018
1407,109,3,3,1,2,Sim,Nao,Sim,Sim,Sul,6351.41,2022
322,104,2,3,1,3,Nao,Nao,Nao,Nao,Norte,3241.98,2014
600,180,1,3,0,3,Sim,Sim,Sim,Nao,Centro,5772.0,2018
966,162,2,2,0,3,Sim,Nao,Sim,Nao,Centro,5227.92,2018
493,119,1,2,0,2,Sim,Sim,Sim,Nao,Sul,5387.59,2019
479,76,1,2,0,1,Sim,Sim,Nao,Sim,Oeste,3277.9,2012
1083,134,2,2,2,3,Sim,Nao,Sim,Nao,Oeste,5028.3,2019
397,75,3,1,2,3,Sim,Sim,Nao,Nao,Oeste,4764.7,2021
1181,68,1,2,0,0,Sim,Nao,Sim,Nao,Sul,4105.53,2017
951,51,1,3,2,3,Nao,Sim,Nao,Sim,Norte,3600.09,2013
343,199,1,3,1,1,Sim,Nao,Sim,Nao,Norte,4031.37,2014
808,187,3,2,2,1,Nao,Sim,Nao,Nao,Norte,4289.22,2017
1424,156,3,3,2,0,Sim,Sim,Sim,Nao,Norte,5150.16,2020
1347,110,4,2,0,3,Sim,Sim,Nao,Nao,Oeste,4734.7,2020
386,121,2,3,2,3,Sim,Nao,Nao,Sim,Leste,3674.880000000001,2018
663,151,3,1,2,3,Sim,Nao,Nao,Nao,Norte,4204.17,2017
859,140,2,1,2,2,Sim,Nao,Nao,Nao,Sul,5441.67,2022
963,120,4,2,2,3,Sim,Sim,Nao,Nao,Oeste,5546.3,2017
1154,61,2,2,1,1,Nao,Sim,Nao,Nao,Centro,4164.48,2017
602,91,3,2,0,1,Nao,Sim,Nao,Nao,Leste,2772.16,2015
346,65,2,3,0,2,Sim,Nao,Sim,Nao,Norte,3473.64,2018
1371,168,3,2,1,2,Nao,Nao,Nao,Nao,Sul,5170.2300000000005,2018
1063,132,2,1,2,3,Sim,Sim,Nao,Nao,Centro,5779.56,2021
688,46,3,3,1,0,Nao,Nao,Sim,Nao,Norte,3328.92,2014
1128,87,3,2,2,2,Sim,Sim,Sim,Sim,Sul,7082.14,2019
750,172,2,3,1,2,Sim,Nao,Sim,Nao,Sul,6285.5,2020
537,179,4,3,0,3,Nao,Nao,Nao,Nao,Sul,5458.31,2017
1071,188,1,2,0,3,Sim,Sim,Sim,Nao,Oeste,4697.1,2018
840,156,4,3,0,2,Nao,Sim,Sim,Nao,Leste,3971.2,2017
672,80,2,1,2,0,Sim,Nao,Sim,Nao,Centro,4880.639999999999,2022
350,98,4,1,2,2,Sim,Nao,Nao,Nao,Centro,5430.0,2022
462,164,3,3,1,3,Sim,Nao,Nao,Nao,Leste,3772.96,2013
343,88,1,2,1,3,Sim,Nao,Sim,Sim,Centro,4829.16,2017
545,141,2,3,0,2,Sim,Sim,Sim,Nao,Leste,3807.6,2013
823,85,2,1,2,0,Nao,Nao,Sim,Sim,Oeste,3607.3,2015
1216,70,2,3,1,2,Sim,Nao,Nao,Nao,Norte,3484.44,2012
1080,149,1,3,2,2,Nao,Nao,Nao,Nao,Centro,4623.599999999999,2015
201,60,3,1,2,3,Nao,Sim,Nao,Nao,Norte,3753.0900000000006,2019
1096,63,2,3,0,0,Sim,Sim,Sim,Sim,Sul,5361.9800000000005,2018
453,183,4,3,0,1,Nao,Sim,Nao,Nao,Oeste,4410.3,2017
652,45,2,2,2,0,Nao,Sim,Nao,Sim,Centro,4308.24,2019
1260,74,2,2,2,2,Nao,Sim,Sim,Nao,Sul,5974.8,2022
1383,45,2,1,2,2,Nao,Sim,Sim,Nao,Centro,5115.96,2020
1214,198,2,1,2,2,Nao,Sim,Sim,Nao,Sul,6514.82,2022
208,147,3,1,0,0,Sim,Sim,Nao,Nao,Leste,3084.6400000000003,2014
1456,73,4,2,1,3,Sim,Nao,Nao,Sim,Norte,4014.54,2020
1322,88,3,1,0,2,Nao,Sim,Nao,Nao,Leste,2777.76,2015
1015,132,4,1,1,2,Sim,Sim,Nao,Sim,Norte,4375.35,2015
407,89,2,1,2,0,Sim,Sim,Sim,Nao,Sul,5961.41,2020
1354,145,1,2,1,1,Sim,Sim,Nao,Sim,Leste,3288.32,2013
603,186,3,3,0,1,Nao,Nao,Nao,Nao,Oeste,3640.3,2017
351,184,1,1,0,3,Sim,Sim,Sim,Nao,Oeste,4405.1,2021
253,103,3,3,2,3,Nao,Nao,Nao,Nao,Oeste,4290.3,2015
1343,90,2,1,0,2,Sim,Nao,Sim,Nao,Oeste,3684.3,2014
827,67,3,3,2,0,Sim,Nao,Sim,Nao,Centro,5661.24,2022
786,70,2,2,0,2,Sim,Nao,Nao,Sim,Leste,2582.88,2010
303,182,3,2,0,3,Sim,Nao,Nao,Nao,Norte,3771.27,2013
453,115,2,1,2,0,Sim,Nao,Nao,Sim,Centro,4464.36,2020
1450,143,2,3,1,0,Nao,Sim,Sim,Nao,Centro,5352.0,2017
1335,188,4,2,0,3,Nao,Sim,Nao,Nao,Oeste,4623.5,2020
709,107,2,1,1,1,Sim,Nao,Nao,Nao,Sul,4492.67,2021
298,74,4,1,0,1,Sim,Sim,Nao,Nao,Oeste,3949.8,2020
352,51,2,2,0,0,Nao,Sim,Nao,Nao,Oeste,2790.2,2010
1113,163,1,2,0,2,Nao,Nao,Nao,Nao,Leste,2341.0400000000004,2008
1077,95,2,1,0,1,Sim,Nao,Sim,Sim,Oeste,3532.7,2018
537,138,1,3,1,2,Sim,Sim,Nao,Nao,Centro,5212.44,2018
1021,76,1,3,1,1,Sim,Nao,Sim,Nao,Leste,3145.6800000000003,2015
1386,59,2,3,0,1,Nao,Sim,Sim,Nao,Norte,3405.24,2013
1156,73,1,1,0,2,Sim,Nao,Nao,Nao,Centro,3336.72,2013
360,69,4,2,1,3,Sim,Sim,Nao,Sim,Norte,4347.900000000001,2017
1000,165,3,1,2,1,Sim,Sim,Sim,Nao,Norte,4927.5,2018
597,142,2,2,2,1,Nao,Nao,Nao,Nao,Centro,4463.639999999999,2017
1015,136,1,3,1,2,Sim,Sim,Sim,Nao,Leste,3905.2,2018
1358,132,2,3,0,3,Sim,Nao,Nao,Nao,Sul,5129.54,2020
1418,46,4,2,0,1,Sim,Sim,Nao,Nao,Leste,3297.4400000000005,2017
600,53,2,2,2,1,Sim,Sim,Nao,Nao,Centro,5130.0,2020
839,135,2,1,2,3,Sim,Nao,Sim,Nao,Oeste,4808.9,2022
1256,78,1,3,1,1,Nao,Sim,Nao,Nao,Sul,4505.28,2021
887,83,4,1,2,3,Nao,Sim,Nao,Nao,Leste,3722.96,2013
659,51,3,1,1,3,Nao,Sim,Nao,Nao,Centro,4525.08,2020
1154,108,3,1,2,2,Nao,Nao,Nao,Nao,Oeste,3855.4,2015
669,91,1,3,2,0,Sim,Nao,Nao,Sim,Oeste,3721.9,2016
1245,89,2,1,2,3,Nao,Nao,Sim,Nao,Oeste,4119.5,2014
949,81,1,1,0,2,Sim,Sim,Nao,Nao,Centro,3959.88,2015
237,46,1,1,0,0,Sim,Sim,Nao,Nao,Sul,3579.81,2014
429,96,1,1,0,1,Nao,Sim,Sim,Nao,Leste,2538.32,2014
762,114,2,1,2,0,Sim,Nao,Nao,Nao,Leste,2996.96,2013
637,117,4,1,1,3,Sim,Sim,Sim,Sim,Sul,7018.31,2020
226,42,1,3,1,3,Sim,Nao,Nao,Nao,Leste,2786.08,2010
425,183,2,1,1,3,Sim,Sim,Nao,Nao,Sul,5989.75,2019
997,115,4,2,1,3,Sim,Nao,Sim,Nao,Centro,6149.639999999999,2018
483,152,1,1,0,3,Nao,Nao,Nao,Nao,Centro,3309.96,2014
1078,59,3,1,0,2,Nao,Nao,Sim,Nao,Leste,2642.24,2014
1159,123,4,3,2,3,Sim,Sim,Sim,Nao,Norte,5652.81,2019
652,46,1,3,2,2,Sim,Sim,Sim,Nao,Centro,5754.24,2018
1219,177,4,2,1,1,Sim,Sim,Nao,Sim,Sul,6703.969999999999,2022
1015,93,4,2,0,3,Nao,Sim,Sim,Nao,Sul,6001.45,2017
858,188,4,3,1,3,Sim,Sim,Nao,Nao,Leste,4540.64,2018
746,143,4,3,2,0,Sim,Nao,Nao,Nao,Leste,3911.68,2016
1415,60,4,1,2,1,Sim,Sim,Sim,Nao,Leste,4233.2,2021
1272,81,4,3,1,3,Sim,Nao,Nao,Nao,Sul,6086.86,2022
216,66,1,2,2,3,Sim,Nao,Nao,Nao,Norte,3421.44,2013
1395,44,3,1,1,1,Nao,Sim,Nao,Sim,Leste,2807.6000000000004,2013
1443,50,2,2,0,2,Sim,Nao,Sim,Nao,Norte,3324.8700000000003,2015
357,179,4,1,1,3,Sim,Sim,Sim,Nao,Norte,5112.63,2020
676,185,2,3,0,0,Sim,Sim,Sim,Nao,Sul,6100.380000000001,2020
1269,60,1,2,0,3,Nao,Sim,Sim,Nao,Oeste,3576.9,2019
717,120,4,1,2,0,Sim,Nao,Sim,Sim,Norte,4384.53,2020
298,169,3,1,2,0,Sim,Sim,Sim,Sim,Norte,4747.320000000001,2016
1260,48,2,3,2,3,Sim,Sim,Sim,Nao,Norte,4784.400000000001,2016
479,113,4,3,1,3,Sim,Nao,Sim,Nao,Leste,4210.32,2017
696,151,1,3,1,0,Nao,Sim,Sim,Sim,Leste,3299.6800000000003,2014
501,41,3,2,2,1,Sim,Nao,Sim,Nao,Centro,5406.12,2019
380,171,2,1,1,1,Nao,Nao,Nao,Nao,Leste,2594.4,2015
806,149,2,3,2,3,Sim,Nao,Sim,Nao,Norte,4748.040000000001,2021
1322,106,4,2,1,2,Nao,Sim,Nao,Nao,Norte,4015.98,2020
899,93,3,2,0,1,Sim,Sim,Sim,Nao,Centro,5405.879999999999,2022
1192,116,3,2,0,3,Nao,Sim,Nao,Nao,Oeste,3949.2,2020
1339,150,3,3,2,1,Sim,Sim,Sim,Nao,Centro,7000.679999999999,2022
390,180,3,3,1,2,Sim,Sim,Nao,Nao,Oeste,5139.0,2021
452,137,1,1,1,3,Nao,Sim,Nao,Nao,Centro,4296.24,2021
1180,51,3,1,0,2,Sim,Nao,Sim,Nao,Leste,3018.4,2014
1127,48,2,3,0,3,Sim,Nao,Nao,Nao,Sul,4553.51,2018
1384,193,2,2,2,2,Sim,Sim,Nao,Sim,Leste,4162.72,2018
1479,186,1,2,0,1,Sim,Sim,Sim,Nao,Oeste,4427.9,2020
327,142,2,2,2,1,Sim,Sim,Nao,Nao,Centro,5631.24,2019
217,79,2,1,0,2,Sim,Sim,Nao,Nao,Oeste,3516.7,2013
765,132,3,2,0,2,Sim,Nao,Nao,Nao,Sul,4987.45,2022
769,165,2,1,1,2,Nao,Nao,Sim,Nao,Oeste,3901.9,2018
885,71,1,1,0,3,Sim,Nao,Nao,Nao,Sul,3761.55,2013
825,142,3,2,0,1,Nao,Nao,Nao,Nao,Sul,4215.25,2018
1053,73,4,2,2,3,Nao,Nao,Nao,Nao,Sul,5616.39,2021
1161,49,3,3,0,1,Sim,Nao,Nao,Nao,Sul,4564.43,2019
354,154,1,3,2,0,Sim,Sim,Sim,Sim,Sul,6507.02,2019
689,38,3,2,0,3,Sim,Nao,Nao,Nao,Centro,4210.68,2018
984,127,3,1,0,1,Sim,Sim,Sim,Nao,Norte,4035.06,2017
1327,187,1,1,2,1,Nao,Sim,Sim,Sim,Leste,3614.16,2018
445,175,3,1,1,3,Sim,Sim,Nao,Sim,Centro,5843.4,2021
1399,195,1,1,2,3,Sim,Sim,Nao,Sim,Sul,6324.37,2022
1262,50,1,1,2,1,Sim,Nao,Sim,Sim,Centro,4591.44,2018
958,142,4,3,2,3,Sim,Sim,Nao,Nao,Sul,7612.540000000001,2022
737,160,2,2,1,2,Sim,Sim,Sim,Nao,Sul,6595.81,2022
1120,89,2,3,0,3,Sim,Sim,Nao,Nao,Leste,3365.6000000000004,2018
607,68,3,1,2,3,Nao,Nao,Nao,Nao,Norte,3375.63,2017
724,192,3,1,2,3,Sim,Sim,Sim,Nao,Norte,5294.16,2017
1027,47,4,1,1,1,Sim,Nao,Sim,Nao,Leste,3430.16,2018
1102,175,4,1,2,2,Nao,Nao,Sim,Nao,Oeste,4985.2,2020
235,52,4,2,0,0,Sim,Nao,Nao,Nao,Sul,4398.55,2018
884,194,1,1,1,0,Nao,Nao,Sim,Nao,Centro,4150.08,2017
219,130,4,2,0,2,Nao,Sim,Sim,Nao,Oeste,4571.9,2019
520,157,4,1,0,2,Nao,Sim,Nao,Nao,Leste,3229.6000000000004,2016
711,73,3,2,1,2,Nao,Nao,Nao,Sim,Norte,3092.49,2015
599,80,4,3,2,1,Sim,Sim,Sim,Nao,Oeste,5709.9,2019
853,63,1,1,0,0,Nao,Sim,Nao,Nao,Norte,2160.2700000000004,2013
1171,96,1,2,0,2,Sim,Nao,Sim,Nao,Leste,2877.6800000000003,2013
670,50,3,3,0,1,Nao,Sim,Nao,Nao,Oeste,3467.0,2018
1366,155,4,1,0,0,Nao,Nao,Sim,Sim,Norte,3430.44,2017
1315,44,4,1,1,3,Nao,Sim,Sim,Nao,Sul,5981.95,2020
1033,192,1,1,1,1,Nao,Nao,Nao,Sim,Leste,2490.6400000000003,2010
926,187,4,2,0,0,Sim,Nao,Sim,Nao,Leste,3702.08,2017
1053,137,4,2,2,1,Nao,Nao,Nao,Nao,Leste,3472.24,2013
250,118,4,3,0,0,Sim,Sim,Sim,Nao,Norte,4423.5,2019
774,167,2,2,2,0,Nao,Nao,Sim,Sim,Centro,5054.879999999999,2020
1413,99,3,2,0,3,Sim,Nao,Nao,Nao,Centro,4663.56,2017
1348,37,2,1,2,1,Sim,Sim,Nao,Nao,Oeste,4069.8,2020
349,176,3,1,0,2,Sim,Sim,Nao,Nao,Centro,5177.879999999999,2019
513,154,1,1,2,3,Sim,Nao,Sim,Sim,Norte,4114.17,2018
769,192,4,1,0,3,Nao,Nao,Sim,Nao,Centro,5264.28,2019
504,102,3,1,0,0,Sim,Sim,Sim,Nao,Leste,3328.32,2012
881,180,2,1,2,2,Sim,Nao,Sim,Sim,Norte,4399.290000000001,2020
1037,71,4,1,1,1,Sim,Sim,Nao,Nao,Centro,5290.44,2022
1277,187,1,3,2,2,Nao,Sim,Nao,Nao,Sul,5931.51,2020
1202,107,3,3,1,2,Sim,Nao,Sim,Nao,Centro,5826.24,2018
643,177,3,3,0,2,Sim,Nao,Sim,Nao,Norte,4274.37,2020
812,83,3,3,2,2,Sim,Nao,Sim,Nao,Norte,4586.58,2016
1192,155,4,1,2,2,Sim,Nao,Sim,Nao,Sul,7012.46,2022
463,122,2,3,2,0,Sim,Sim,Sim,Nao,Leste,4125.04,2019
1276,174,2,1,1,0,Sim,Sim,Nao,Nao,Leste,3358.0800000000004,2015
1203,71,3,3,1,3,Sim,Sim,Nao,Nao,Leste,3860.24,2019
