Ano,Potencia_motor,Cilindros_motor,Consumo_estrada_km,Valor
2015,170.0,4.0,51.49888,29595
1992,152.0,4.0,38.62416,2000
2017,445.0,8.0,33.79614,72300
2016,300.0,6.0,38.62416,58300
2015,310.0,6.0,49.88954,56950
2015,173.0,4.0,54.71756,18800
2016,185.0,4.0,59.54558,23005
2001,205.0,6.0,30.57746,29250
1999,240.0,6.0,40.2335,2681
2017,170.0,4.0,54.71756,22680
2016,310.0,8.0,30.57746,30950
2005,190.0,6.0,25.74944,26430
2015,302.0,4.0,48.2802,42350
2008,303.0,8.0,40.2335,29325
2008,200.0,4.0,46.67086,25375
2016,282.0,6.0,37.01482,36565
2015,184.0,4.0,62.76426,24895
2008,330.0,6.0,37.01482,50400
2016,240.0,4.0,54.71756,38350
2017,293.0,6.0,45.06152,34100
2009,350.0,8.0,28.96812,48900
1995,161.0,4.0,32.1868,2194
2008,162.0,4.0,41.84284,19195
2016,360.0,6.0,54.71756,47050
2009,210.0,6.0,28.96812,31045
2016,268.0,4.0,46.67086,62685
2007,203.0,6.0,35.40548,27770
2016,266.0,6.0,37.01482,37620
2016,188.0,4.0,51.49888,22300
2005,275.0,6.0,27.35878,30335
2003,200.0,6.0,35.40548,21075
1994,115.0,4.0,46.67086,2000
2016,288.0,6.0,35.40548,49515
2015,236.0,6.0,30.57746,35725
1993,230.0,8.0,25.74944,2000
2017,295.0,6.0,45.06152,29905
2017,300.0,6.0,43.45218,24645
2015,268.0,6.0,49.88954,31370
2004,165.0,6.0,32.1868,19199
2015,420.0,8.0,33.79614,67220
2016,130.0,4.0,48.2802,17400
2015,170.0,4.0,57.93624,22440
2017,265.0,4.0,45.06152,31700
2015,305.0,6.0,38.62416,37250
1993,116.0,4.0,35.40548,2000
2009,166.0,4.0,38.62416,25285
2016,285.0,6.0,35.40548,40495
2005,132.0,4.0,51.49888,16110
2013,332.0,8.0,37.01482,41555
2017,109.0,4.0,62.76426,17280
2017,360.0,8.0,35.40548,42095
2016,355.0,8.0,35.40548,50000
2011,180.0,4.0,48.2802,22099
2010,251.0,6.0,40.2335,36600
2016,155.0,4.0,64.3736,23245
2017,404.0,6.0,41.84284,67595
2013,320.0,6.0,45.06152,43550
2016,168.0,4.0,49.88954,23590
1998,255.0,8.0,28.96812,3068
1999,190.0,6.0,33.79614,2038
2015,160.0,4.0,57.93624,16495
2017,166.0,4.0,46.67086,27495
2015,170.0,4.0,46.67086,22195
2017,180.0,4.0,48.2802,25135
2008,240.0,6.0,37.01482,24250
1994,165.0,6.0,32.1868,2000
2015,305.0,6.0,46.67086,30285
2010,210.0,6.0,38.62416,50800
2017,152.0,4.0,61.15492,21195
2003,140.0,4.0,48.2802,15530
2014,210.0,4.0,51.49888,25635
2016,288.0,6.0,38.62416,31390
2017,365.0,6.0,37.01482,63025
2006,201.0,4.0,45.06152,23845
2017,320.0,6.0,51.49888,47900
2017,381.0,8.0,28.96812,30400
2016,132.0,4.0,57.93624,19100
2013,128.0,4.0,53.10822,18955
2015,166.0,4.0,46.67086,26195
2017,355.0,8.0,35.40548,63015
1993,195.0,4.0,37.01482,2000
2015,130.0,4.0,62.76426,19960
2013,210.0,4.0,53.10822,24170
2007,150.0,5.0,45.06152,17110
2017,280.0,6.0,43.45218,37455
2016,208.0,4.0,38.62416,28950
2017,200.0,4.0,45.06152,34500
2015,170.0,4.0,51.49888,28095
2015,305.0,6.0,38.62416,34010
1994,120.0,6.0,33.79614,2000
2015,385.0,8.0,33.79614,52545
2016,170.0,4.0,77.24832,31120
2016,272.0,4.0,48.2802,37245
1991,170.0,8.0,37.01482,2000
1990,130.0,5.0,35.40548,2000
2008,242.0,5.0,28.96812,30995
2016,330.0,6.0,41.84284,51350
2015,330.0,6.0,38.62416,52000
1990,180.0,4.0,46.67086,2000
2016,385.0,8.0,33.79614,56235
2009,171.0,4.0,45.06152,19730
2017,355.0,8.0,35.40548,45860
2014,122.0,4.0,49.88954,19000
2015,285.0,8.0,27.35878,29555
2015,182.0,4.0,61.15492,28150
2015,220.0,4.0,45.06152,42400
2013,200.0,4.0,49.88954,27295
2010,108.0,4.0,56.3269,15365
2004,185.0,6.0,33.79614,21099
2016,231.0,4.0,53.10822,35190
2017,170.0,4.0,53.10822,29960
2016,175.0,4.0,57.93624,22045
2015,276.0,6.0,38.62416,32300
2015,137.0,4.0,59.54558,15745
2015,150.0,4.0,72.4203,28395
2012,325.0,6.0,40.2335,46650
2004,200.0,4.0,45.06152,23320
2007,173.0,4.0,49.88954,18425
2001,165.0,6.0,40.2335,22935
2016,240.0,6.0,46.67086,54950
1991,150.0,8.0,35.40548,2000
2007,252.0,6.0,35.40548,24349
2016,380.0,6.0,32.1868,65560
2006,150.0,4.0,43.45218,20825
2016,278.0,6.0,37.01482,34090
2008,210.0,6.0,30.57746,27925
2015,170.0,4.0,53.10822,24185
2015,365.0,6.0,40.2335,40220
2016,292.0,6.0,49.88954,31995
2004,234.0,6.0,40.2335,25415
1991,188.0,4.0,32.1868,2000
2011,210.0,4.0,49.88954,28900
1994,165.0,6.0,32.1868,2000
2008,250.0,6.0,37.01482,32990
2016,256.0,6.0,43.45218,33395
2016,275.0,6.0,30.57746,35930
2014,130.0,4.0,48.2802,14900
1992,155.0,6.0,32.1868,2000
2014,455.0,8.0,46.67086,53000
1990,108.0,4.0,48.2802,2000
2012,187.0,4.0,54.71756,39800
2016,150.0,4.0,69.20162,42050
2016,250.0,4.0,49.88954,40130
1996,120.0,4.0,53.10822,2000
1990,92.0,4.0,51.49888,2000
2016,279.0,6.0,46.67086,42020
2015,285.0,6.0,35.40548,40045
2012,98.0,4.0,70.81096,18500
2011,276.0,6.0,43.45218,64000
2009,263.0,6.0,35.40548,33180
2013,200.0,4.0,53.10822,32095
2015,170.0,4.0,59.54558,25380
2013,98.0,4.0,70.81096,20375
2017,148.0,4.0,46.67086,22495
2015,460.0,8.0,46.67086,60000
2014,283.0,6.0,40.2335,30765
2006,201.0,6.0,37.01482,21150
2012,158.0,4.0,45.06152,19565
2017,400.0,6.0,41.84284,53300
2017,240.0,4.0,46.67086,45800
2014,317.0,8.0,27.35878,36840
2011,239.0,8.0,38.62416,29905
2017,106.0,4.0,57.93624,15250
2015,210.0,4.0,46.67086,32595
1990,160.0,6.0,28.96812,2000
2016,101.0,4.0,64.3736,20395
2016,381.0,8.0,28.96812,40535
2017,279.0,6.0,43.45218,42070
2016,170.0,4.0,56.3269,27025
2015,285.0,8.0,27.35878,35915
2008,162.0,4.0,41.84284,16395
2015,317.0,8.0,30.57746,49880
2016,182.0,4.0,49.88954,27065
2017,365.0,6.0,35.40548,53235
2016,109.0,4.0,64.3736,14040
1998,119.0,4.0,38.62416,2717
2014,261.0,6.0,32.1868,30320
2015,275.0,6.0,30.57746,35920
2015,94.0,4.0,59.54558,15665
2016,292.0,6.0,49.88954,30245
1997,93.0,4.0,56.3269,2000
2016,332.0,6.0,41.84284,33570
2016,280.0,6.0,40.2335,44355
1994,155.0,6.0,27.35878,2000
1999,190.0,6.0,38.62416,2433
2017,282.0,6.0,37.01482,31485
2012,255.0,8.0,25.74944,30560
2015,305.0,6.0,38.62416,32385
2017,193.0,4.0,72.4203,26000
1995,236.0,4.0,38.62416,4723
2014,200.0,4.0,48.2802,27400
2015,167.0,4.0,45.06152,28665
1995,120.0,6.0,33.79614,2000
2010,152.0,4.0,37.01482,17520
2016,240.0,4.0,54.71756,40350
2008,306.0,6.0,38.62416,31210
2017,300.0,6.0,41.84284,47950
2016,377.0,6.0,51.49888,65950
2004,200.0,6.0,40.2335,21450
2016,290.0,6.0,41.84284,55230
2016,285.0,8.0,25.74944,35285
1996,93.0,4.0,51.49888,2000
2003,250.0,6.0,40.2335,28885
1999,158.0,6.0,35.40548,2166
2016,155.0,4.0,57.93624,26395
1994,200.0,8.0,25.74944,2000
2016,130.0,4.0,62.76426,22790
2015,157.0,4.0,45.06152,22370
2002,210.0,6.0,40.2335,31675
2016,370.0,8.0,40.2335,36895
1999,230.0,8.0,27.35878,3696
1995,230.0,6.0,37.01482,2230
2015,159.0,4.0,40.2335,20965
1993,100.0,4.0,46.67086,2000
2002,130.0,4.0,49.88954,13860
2017,128.0,4.0,64.3736,20650
2003,185.0,6.0,38.62416,31690
1994,113.0,4.0,48.2802,2000
2016,290.0,6.0,41.84284,41500
2007,252.0,6.0,35.40548,27949
2017,169.0,4.0,43.45218,22900
2017,278.0,6.0,33.79614,32390
1993,93.0,4.0,46.67086,2000
2015,310.0,8.0,30.57746,32480
2001,150.0,6.0,33.79614,14990
2017,166.0,4.0,48.2802,23495
2003,201.0,6.0,28.96812,26200
2014,130.0,4.0,48.2802,16900
2017,305.0,6.0,48.2802,29995
2008,330.0,6.0,37.01482,52400
2017,329.0,6.0,46.67086,54550
2017,169.0,4.0,43.45218,24425
2014,210.0,4.0,49.88954,30695
2015,184.0,4.0,59.54558,23845
2015,381.0,8.0,27.35878,42550
2009,221.0,6.0,41.84284,24180
2003,140.0,4.0,48.2802,17070
2016,295.0,6.0,46.67086,31785
2017,300.0,6.0,43.45218,46300
2011,328.0,6.0,43.45218,39950
2015,290.0,6.0,43.45218,56780
2017,285.0,6.0,35.40548,41405
2016,240.0,6.0,61.15492,70400
2016,185.0,4.0,56.3269,24725
2015,283.0,6.0,40.2335,33695
2001,200.0,6.0,35.40548,31305
2009,325.0,8.0,33.79614,52150
2016,290.0,6.0,43.45218,50640
2015,138.0,4.0,56.3269,15855
2009,210.0,6.0,30.57746,28510
2002,170.0,6.0,43.45218,22395
2015,300.0,6.0,38.62416,56950
2015,182.0,4.0,46.67086,37240
2003,127.0,4.0,37.01482,16799
2008,219.0,6.0,46.67086,19695
2015,220.0,4.0,53.10822,44800
1993,100.0,4.0,46.67086,2000
2016,178.0,4.0,61.15492,23725
2016,245.0,4.0,51.49888,29940
2017,280.0,6.0,41.84284,39255
1993,114.0,4.0,40.2335,2000
2017,292.0,4.0,45.06152,48400
2014,157.0,4.0,45.06152,22270
2016,189.0,4.0,56.3269,26065
2016,335.0,6.0,43.45218,55495
2014,270.0,6.0,35.40548,34695
2016,138.0,4.0,59.54558,19780
1997,155.0,6.0,41.84284,2000
2014,185.0,4.0,49.88954,29370
2017,261.0,6.0,33.79614,28750
2008,138.0,4.0,43.45218,18370
2004,200.0,6.0,37.01482,28460
2016,335.0,6.0,45.06152,55285
1996,214.0,6.0,38.62416,2000
2015,195.0,4.0,67.59228,51800
2015,196.0,4.0,57.93624,22340
2000,210.0,6.0,40.2335,2337
2016,302.0,4.0,46.67086,45750
2006,155.0,4.0,45.06152,15999
2012,318.0,6.0,41.84284,51650
2015,220.0,4.0,49.88954,37600
2007,127.0,4.0,45.06152,14349
1992,111.0,4.0,51.49888,2000
2016,141.0,4.0,56.3269,22065
2013,280.0,6.0,45.06152,39150
1998,220.0,8.0,25.74944,3733
2007,215.0,6.0,37.01482,34595
2015,138.0,4.0,56.3269,18000
2016,350.0,6.0,41.84284,39010
2005,155.0,4.0,41.84284,17049
2016,194.0,4.0,49.88954,39720
2012,185.0,4.0,46.67086,25099
2016,283.0,6.0,40.2335,28295
2015,362.0,6.0,33.79614,65200
2017,285.0,6.0,38.62416,36035
2014,170.0,4.0,51.49888,29395
2017,420.0,8.0,37.01482,54550
1992,230.0,8.0,24.1401,2000
2008,275.0,6.0,32.1868,39550
2001,253.0,6.0,38.62416,28680
2014,450.0,8.0,37.01482,69600
1993,230.0,8.0,25.74944,2000
2004,140.0,4.0,53.10822,15905
1998,200.0,6.0,28.96812,2079
2017,260.0,6.0,45.06152,32800
2017,185.0,4.0,54.71756,24875
1996,134.0,4.0,38.62416,2326
2016,285.0,8.0,25.74944,34815
2002,115.0,4.0,43.45218,23175
2017,290.0,6.0,43.45218,56400
2016,250.0,5.0,41.84284,43050
2011,150.0,4.0,53.10822,15195
2016,169.0,4.0,46.67086,24200
2017,303.0,6.0,37.01482,55970
2016,278.0,6.0,37.01482,33310
1995,260.0,8.0,37.01482,2000
2016,380.0,6.0,35.40548,63195
2013,200.0,4.0,51.49888,29300
2017,164.0,4.0,54.71756,18090
2015,180.0,4.0,69.20162,43450
2016,288.0,6.0,35.40548,44145
2016,240.0,4.0,59.54558,41900
2010,227.0,6.0,41.84284,36230
2014,274.0,4.0,43.45218,26350
2014,285.0,8.0,27.35878,34160
2003,127.0,4.0,38.62416,15599
2017,184.0,4.0,56.3269,23445
2000,225.0,8.0,27.35878,2320
1998,120.0,4.0,37.01482,2078
2014,308.0,6.0,38.62416,42880
2002,127.0,4.0,37.01482,17200
2017,381.0,8.0,27.35878,57475
1993,230.0,8.0,24.1401,2000
2016,290.0,6.0,38.62416,41300
2015,348.0,6.0,38.62416,33400
2013,230.0,6.0,45.06152,31500
2016,287.0,6.0,37.01482,32300
2015,137.0,4.0,61.15492,14745
2016,340.0,6.0,30.57746,55300
2016,188.0,4.0,49.88954,22100
2015,266.0,6.0,40.2335,26595
2016,455.0,8.0,46.67086,65145
1992,100.0,4.0,46.67086,2000
2015,167.0,4.0,45.06152,26905
2004,138.0,4.0,48.2802,25895
2015,159.0,4.0,33.79614,25700
2000,190.0,5.0,37.01482,2637
2015,317.0,8.0,28.96812,43810
2015,240.0,6.0,40.2335,36900
2000,125.0,4.0,41.84284,2000
2011,240.0,6.0,37.01482,29065
2012,305.0,6.0,41.84284,45185
1995,205.0,6.0,41.84284,2000
2013,225.0,8.0,27.35878,27325
2012,242.0,5.0,33.79614,28460
2015,290.0,6.0,38.62416,41700
1992,268.0,8.0,32.1868,2168
2016,285.0,8.0,25.74944,32455
2010,310.0,8.0,30.57746,28865
1991,200.0,8.0,32.1868,2000
2017,241.0,4.0,48.2802,52150
2010,288.0,8.0,37.01482,68405
1991,208.0,4.0,38.62416,3578
2017,200.0,4.0,45.06152,33900
1997,182.0,8.0,22.53076,36931
2016,290.0,6.0,37.01482,43300
2016,293.0,6.0,45.06152,39300
2015,134.0,4.0,64.3736,32200
2015,285.0,6.0,35.40548,37125
1991,90.0,4.0,28.96812,2000
2015,270.0,6.0,33.79614,43620
2013,270.0,6.0,41.84284,42150
1999,205.0,6.0,43.45218,2107
2006,172.0,6.0,38.62416,18595
2009,256.0,6.0,40.2335,28250
2017,208.0,4.0,45.06152,43300
2010,300.0,8.0,25.74944,39205
2015,240.0,4.0,54.71756,31200
2002,175.0,6.0,24.1401,19275
2011,328.0,6.0,40.2335,40200
2017,175.0,4.0,51.49888,24150
2013,122.0,4.0,49.88954,17760
1993,116.0,4.0,32.1868,2000
2015,285.0,6.0,38.62416,31625
2017,268.0,4.0,43.45218,30995
2017,275.0,6.0,30.57746,42220
2004,174.0,6.0,30.57746,26330
2015,285.0,8.0,27.35878,34015
1993,162.0,4.0,35.40548,2000
2016,381.0,8.0,28.96812,31170
2017,138.0,4.0,48.2802,27600
2017,121.0,4.0,80.467,29135
2013,265.0,6.0,38.62416,41250
2014,140.0,4.0,67.59228,26565
2011,271.0,6.0,43.45218,32890
2015,199.0,4.0,64.3736,26000
2014,256.0,6.0,33.79614,34095
2015,260.0,6.0,41.84284,31200
2002,210.0,6.0,40.2335,31075
2015,266.0,6.0,40.2335,35200
2016,285.0,6.0,35.40548,36935
2004,132.0,4.0,51.49888,13490
2015,325.0,6.0,37.01482,45090
1996,170.0,6.0,37.01482,2000
2003,190.0,6.0,32.1868,20745
2016,141.0,4.0,56.3269,24690
2009,227.0,6.0,41.84284,32520
2013,185.0,4.0,46.67086,19999
2015,250.0,6.0,38.62416,41620
2001,125.0,4.0,45.06152,10845
2015,420.0,6.0,38.62416,69340
2013,302.0,6.0,37.01482,47270
2006,425.0,8.0,28.96812,37320
2017,175.0,4.0,51.49888,32390
2015,250.0,5.0,46.67086,37450
2017,285.0,6.0,35.40548,32445
2016,170.0,4.0,61.15492,34270
2015,381.0,8.0,27.35878,47975
1994,96.0,4.0,48.2802,2000
2016,278.0,6.0,54.71756,34680
2015,305.0,6.0,38.62416,34310
2008,148.0,4.0,53.10822,15120
2006,195.0,6.0,37.01482,24280
2017,282.0,6.0,40.2335,32210
2016,266.0,6.0,40.2335,28850
2015,278.0,6.0,54.71756,33630
1998,120.0,4.0,37.01482,2027
2002,197.0,6.0,32.1868,31317
2009,155.0,4.0,59.54558,16980
2009,240.0,4.0,41.84284,65690
2017,186.0,4.0,54.71756,40850
2016,420.0,8.0,37.01482,61900
2008,306.0,6.0,38.62416,40980
2016,266.0,6.0,40.2335,26745
2015,285.0,6.0,35.40548,30345
2017,138.0,4.0,48.2802,31965
2016,210.0,4.0,49.88954,31450
1993,110.0,4.0,51.49888,2000
2017,185.0,4.0,54.71756,27000
2011,148.0,4.0,48.2802,17099
2001,150.0,6.0,33.79614,17545
2015,200.0,4.0,61.15492,29980
2016,138.0,4.0,54.71756,20095
2017,290.0,6.0,40.2335,34900
2002,205.0,6.0,37.01482,25687
2015,170.0,4.0,59.54558,22325
2017,355.0,8.0,35.40548,51530
2012,170.0,5.0,49.88954,24210
2016,335.0,6.0,43.45218,60395
2015,285.0,6.0,35.40548,35435
2015,210.0,4.0,53.10822,26920
2015,260.0,6.0,45.06152,40600
2016,160.0,4.0,53.10822,21880
2016,197.0,4.0,54.71756,23835
2015,158.0,4.0,45.06152,30550
2014,305.0,6.0,41.84284,39580
2012,180.0,4.0,46.67086,25249
2007,345.0,8.0,27.35878,33280
2015,275.0,6.0,30.57746,33920
2016,137.0,4.0,59.54558,19200
2014,280.0,6.0,45.06152,49790
2007,306.0,6.0,38.62416,33200
2014,157.0,4.0,45.06152,21140
2016,130.0,4.0,61.15492,22140
2009,210.0,6.0,32.1868,27315
2003,205.0,6.0,43.45218,25645
2008,240.0,6.0,37.01482,23080
2016,250.0,5.0,41.84284,38100
2009,292.0,8.0,33.79614,31145
1995,134.0,4.0,38.62416,2000
2011,227.0,5.0,45.06152,39950
2002,175.0,6.0,24.1401,21345
2013,556.0,8.0,30.57746,63215
1993,170.0,6.0,41.84284,2000
2017,278.0,6.0,37.01482,34705
2015,200.0,4.0,40.2335,27935
1997,220.0,8.0,27.35878,3215
2013,230.0,6.0,45.06152,37200
2016,381.0,8.0,27.35878,38020
2017,464.0,6.0,37.01482,62895
2005,140.0,4.0,53.10822,16090
2015,184.0,4.0,56.3269,24345
2012,148.0,4.0,48.2802,18499
2005,290.0,8.0,37.01482,56225
2016,302.0,6.0,49.88954,55850
2016,381.0,8.0,27.35878,48550
2011,191.0,4.0,57.93624,34645
2003,217.0,8.0,22.53076,40350
2014,260.0,6.0,40.2335,29970
1992,158.0,4.0,41.84284,2000
2016,443.0,8.0,40.2335,66300
2017,402.0,8.0,41.84284,60650
2006,203.0,6.0,40.2335,22230
2007,295.0,8.0,28.96812,33135
1991,138.0,4.0,41.84284,2000
2017,355.0,8.0,37.01482,37430
2012,200.0,4.0,53.10822,25695
2007,195.0,6.0,33.79614,16115
2002,200.0,6.0,46.67086,20050
2000,143.0,6.0,33.79614,3107
2016,240.0,4.0,49.88954,37100
2015,259.0,4.0,48.2802,27005
2009,210.0,6.0,32.1868,23710
2016,285.0,6.0,35.40548,35100
2007,182.0,6.0,40.2335,18895
2016,241.0,4.0,49.88954,43125
2017,240.0,4.0,48.2802,40950
2017,248.0,4.0,53.10822,40750
2006,200.0,6.0,37.01482,28515
2016,130.0,4.0,61.15492,20410
2017,332.0,6.0,40.2335,49400
2013,140.0,4.0,67.59228,27595
2016,188.0,4.0,51.49888,25240
2001,184.0,6.0,40.2335,31300
2000,125.0,4.0,49.88954,2079
2017,280.0,6.0,41.84284,31515
1998,235.0,6.0,27.35878,2080
2016,160.0,4.0,57.93624,19015
2004,140.0,4.0,53.10822,17410
2015,150.0,4.0,65.98294,24795
2015,250.0,5.0,45.06152,41000
2008,210.0,6.0,28.96812,30155
2015,240.0,4.0,61.15492,40500
1991,100.0,4.0,38.62416,2000
2017,189.0,4.0,54.71756,25215
2017,272.0,4.0,48.2802,40395
2005,220.0,4.0,45.06152,20700
2016,360.0,6.0,54.71756,55900
2016,200.0,4.0,54.71756,26405
2015,248.0,6.0,45.06152,35775
2017,445.0,8.0,38.62416,72500
1996,150.0,4.0,41.84284,2000
2008,162.0,4.0,41.84284,17895
1992,172.0,6.0,33.79614,2000
1997,150.0,4.0,41.84284,2000
2015,300.0,6.0,49.88954,35070
1990,201.0,8.0,27.35878,2000
2003,140.0,4.0,48.2802,17340
1990,165.0,6.0,40.2335,2000
2007,285.0,8.0,28.96812,25850
2011,244.0,4.0,33.79614,27955
2008,138.0,4.0,48.2802,12895
2011,166.0,4.0,40.2335,22935
2015,210.0,4.0,54.71756,28385
2016,325.0,6.0,43.45218,44200
2015,101.0,4.0,64.3736,16845
2017,355.0,8.0,35.40548,51350
2016,138.0,4.0,62.76426,21470
2017,245.0,4.0,49.88954,36760
2017,205.0,4.0,46.67086,25495
2015,170.0,4.0,53.10822,24705
2014,140.0,4.0,62.76426,30265
2017,280.0,6.0,40.2335,41370
2017,381.0,8.0,28.96812,33100
2016,300.0,6.0,38.62416,62900
2011,283.0,6.0,40.2335,37390
2017,159.0,4.0,37.01482,24950
1991,114.0,4.0,37.01482,2000
2014,185.0,4.0,48.2802,24370
1999,119.0,4.0,38.62416,2801
1996,140.0,4.0,46.67086,2000
1993,135.0,4.0,41.84284,2000
2016,134.0,4.0,64.3736,31250
1995,172.0,6.0,37.01482,2000
2014,330.0,6.0,43.45218,40950
2016,300.0,6.0,48.2802,39960
2017,170.0,4.0,53.10822,20475
1993,100.0,4.0,38.62416,2000
2011,300.0,6.0,45.06152,40650
2006,291.0,6.0,32.1868,32580
2013,170.0,4.0,77.24832,31180
2016,381.0,8.0,27.35878,65080
2006,185.0,6.0,33.79614,21999
2009,382.0,8.0,35.40548,56800
1990,160.0,6.0,35.40548,2000
2006,185.0,6.0,33.79614,25499
2014,278.0,6.0,48.2802,31040
2013,181.0,4.0,41.84284,32960
2015,138.0,4.0,56.3269,16455
2004,108.0,4.0,61.15492,10885
2016,292.0,6.0,43.45218,45190
1995,168.0,5.0,41.84284,2000
2016,184.0,4.0,56.3269,19395
2016,290.0,6.0,49.88954,44800
1990,140.0,8.0,35.40548,2000
1998,190.0,5.0,38.62416,2112
2017,292.0,4.0,48.2802,36755
2017,210.0,4.0,53.10822,27895
2015,138.0,4.0,56.3269,14845
2011,143.0,4.0,43.45218,18160
2006,201.0,6.0,37.01482,29750
2005,185.0,6.0,35.40548,29970
2012,162.0,4.0,45.06152,24699
2017,170.0,4.0,53.10822,23820
2016,180.0,4.0,48.2802,24635
2015,160.0,4.0,54.71756,25995
2014,300.0,6.0,41.84284,56950
2013,100.0,4.0,54.71756,17050
2008,425.0,8.0,28.96812,38105
2015,420.0,8.0,32.1868,70220
2016,355.0,8.0,37.01482,51015
2016,250.0,4.0,40.2335,51350
2016,169.0,4.0,45.06152,24825
2006,250.0,6.0,33.79614,37695
2016,210.0,4.0,49.88954,29790
2012,270.0,6.0,41.84284,44050
2016,240.0,4.0,54.71756,52500
2001,130.0,4.0,45.06152,13885
2016,132.0,4.0,57.93624,17900
2015,282.0,6.0,40.2335,36555
2013,200.0,4.0,49.88954,24795
2017,240.0,4.0,48.2802,44200
2012,140.0,4.0,62.76426,28390
2017,168.0,4.0,48.2802,20295
2017,360.0,8.0,35.40548,44695
2017,186.0,4.0,56.3269,40150
1990,160.0,6.0,28.96812,2000
2010,244.0,4.0,40.2335,25950
2017,281.0,6.0,35.40548,33300
2014,302.0,6.0,35.40548,50290
2009,155.0,4.0,56.3269,20280
2017,268.0,6.0,48.2802,33250
2015,290.0,6.0,40.2335,36895
2016,240.0,4.0,49.88954,40550
2006,340.0,8.0,37.01482,30855
2012,300.0,6.0,37.01482,50620
1996,222.0,6.0,37.01482,3044
1997,168.0,5.0,41.84284,2000
2017,265.0,4.0,43.45218,36500
2015,185.0,4.0,54.71756,29645
2017,355.0,8.0,37.01482,49915
2005,190.0,6.0,32.1868,21305
2009,275.0,8.0,37.01482,49730
2012,200.0,4.0,49.88954,30595
2017,177.0,0.0,131.96588,39900
1993,90.0,4.0,45.06152,2000
1993,114.0,4.0,40.2335,2000
2010,162.0,4.0,45.06152,20699
2013,200.0,4.0,53.10822,27895
2006,215.0,6.0,37.01482,34195
2015,138.0,4.0,61.15492,19065
2015,210.0,4.0,46.67086,31995
2016,268.0,4.0,43.45218,30395
2015,240.0,6.0,61.15492,58700
2003,234.0,6.0,40.2335,25910
2016,276.0,6.0,38.62416,26400
2016,146.0,4.0,51.49888,23210
1992,130.0,4.0,41.84284,2000
2010,227.0,6.0,41.84284,29230
2016,325.0,6.0,43.45218,45800
2014,155.0,4.0,56.3269,21395
2017,355.0,8.0,35.40548,40580
2016,272.0,6.0,41.84284,53500
2016,130.0,4.0,61.15492,17760
1991,170.0,8.0,20.92142,2000
2016,310.0,8.0,30.57746,29140
2003,180.0,4.0,46.67086,22005
2017,175.0,4.0,51.49888,22610
2012,200.0,4.0,53.10822,23745
2003,190.0,6.0,33.79614,22050
2007,127.0,4.0,45.06152,15099
2006,126.0,4.0,45.06152,14199
2000,170.0,6.0,40.2335,2234
2017,160.0,4.0,64.3736,19765
2003,240.0,6.0,40.2335,39725
2003,140.0,4.0,48.2802,17030
1992,135.0,4.0,41.84284,2000
2017,385.0,8.0,33.79614,54004
2000,225.0,8.0,27.35878,2422
2010,155.0,4.0,59.54558,14990
2016,276.0,6.0,38.62416,28500
1993,180.0,6.0,27.35878,2000
2000,125.0,4.0,41.84284,2000
2016,170.0,4.0,53.10822,34400
2017,170.0,4.0,54.71756,30995
2017,278.0,6.0,53.10822,32895
2017,381.0,8.0,27.35878,43395
2008,306.0,6.0,38.62416,37740
2011,348.0,6.0,40.2335,48900
2007,285.0,8.0,28.96812,25845
2015,160.0,4.0,53.10822,23095
2014,317.0,8.0,28.96812,45580
2007,195.0,6.0,30.57746,24020
2014,302.0,6.0,40.2335,37480
2015,150.0,4.0,69.20162,23445
1997,181.0,6.0,38.62416,2000
2016,385.0,8.0,33.79614,55940
2016,206.0,4.0,56.3269,35750
2015,241.0,4.0,49.88954,41050
2016,98.0,4.0,65.98294,13760
2012,200.0,4.0,51.49888,27795
2015,236.0,6.0,30.57746,26355
2016,185.0,4.0,57.93624,23400
2016,159.0,4.0,35.40548,26735
2004,190.0,6.0,28.96812,24660
2015,200.0,4.0,51.49888,34275
2006,291.0,6.0,28.96812,29630
2002,160.0,4.0,43.45218,24900
2012,255.0,8.0,24.1401,34160
2016,381.0,8.0,27.35878,49580
2009,382.0,8.0,33.79614,64800
2015,381.0,8.0,28.96812,37635
2010,330.0,6.0,43.45218,36050
2016,200.0,4.0,41.84284,22435
2014,310.0,8.0,27.35878,30970
2016,101.0,4.0,64.3736,17745
2008,390.0,8.0,25.74944,34290
2017,160.0,4.0,64.3736,24075
2017,375.0,8.0,37.01482,36890
2012,225.0,8.0,25.74944,28760
1993,81.0,4.0,53.10822,2000
2009,138.0,4.0,51.49888,17450
2017,158.0,4.0,64.3736,19540
2015,155.0,4.0,65.98294,18445
1999,119.0,4.0,38.62416,2493
2002,115.0,4.0,45.06152,20600
2014,270.0,6.0,41.84284,42195
2017,192.0,4.0,74.02964,30990
2016,365.0,6.0,33.79614,62025
2007,295.0,8.0,27.35878,33575
2005,155.0,4.0,45.06152,14349
2014,138.0,4.0,56.3269,17800
2017,288.0,6.0,35.40548,39065
2001,190.0,6.0,28.96812,33920
2016,200.0,4.0,62.76426,41950
1994,276.0,8.0,28.96812,2239
2011,158.0,4.0,51.49888,18585
2015,280.0,6.0,40.2335,43575
2015,332.0,6.0,40.2335,49400
2015,285.0,6.0,38.62416,36090
2013,325.0,6.0,35.40548,46400
2010,261.0,6.0,30.57746,30900
2015,290.0,6.0,38.62416,31900
2008,138.0,4.0,51.49888,16995
1992,230.0,8.0,22.53076,2000
