Valor,Tamanho,Quartos,Banheiros,Suites,Vagas,Elevador,Mobiliado,Piscina,Novo,Regiao
850,40,1,2,1,1,Nao,Nao,Nao,Nao,Sul
1120,68,3,2,1,1,Sim,Nao,Nao,Nao,Sul
1100,75,2,2,1,1,Sim,Nao,Sim,Nao,Sul
1350,62,2,2,1,1,Nao,Nao,Nao,Nao,Sul
2400,70,2,3,2,2,Nao,Sim,Sim,Nao,Sul
2300,59,2,2,1,1,Nao,Nao,Nao,Nao,Sul
1000,48,1,2,1,1,Sim,Nao,Nao,Nao,Sul
1600,50,2,2,1,1,Nao,Nao,Nao,Nao,Sul
6500,400,4,5,4,3,Nao,Nao,Sim,Nao,Sul
1700,78,3,2,1,1,Nao,Nao,Nao,Nao,Sul
800,35,1,2,1,1,Nao,Nao,Nao,Nao,Sul
1600,112,2,2,1,2,Nao,Nao,Sim,Nao,Sul
1300,65,2,2,1,1,Nao,Nao,Nao,Nao,Sul
1400,65,2,2,1,1,Nao,Nao,Nao,Nao,Sul
1800,61,2,2,1,1,Sim,Nao,Sim,Nao,Sul
1900,53,2,2,1,1,Sim,Nao,Sim,Nao,Sul
1000,70,1,2,1,1,Sim,Nao,Nao,Nao,Sul
2300,65,2,2,1,1,Nao,Nao,Sim,Nao,Sul
1400,69,2,2,1,1,Nao,Nao,Nao,Nao,Sul
1970,65,2,2,1,1,Sim,Nao,Sim,Nao,Sul
3200,100,3,2,1,1,Sim,Nao,Nao,Nao,Sul
3000,90,3,2,1,1,Sim,Nao,Nao,Nao,Sul
1800,55,2,2,1,1,Sim,Sim,Nao,Nao,Sul
1200,52,2,2,1,1,Nao,Sim,Nao,Nao,Sul
1300,48,2,2,1,1,Nao,Nao,Nao,Nao,Sul
3000,85,2,2,1,1,Nao,Nao,Sim,Nao,Sul
1400,71,2,2,1,1,Nao,Nao,Nao,Nao,Sul
1400,48,2,2,1,1,Nao,Nao,Nao,Nao,Sul
1600,55,2,2,1,1,Nao,Nao,Sim,Nao,Sul
1860,76,3,2,1,2,Nao,Nao,Nao,Nao,Sul
1200,60,2,2,1,1,Nao,Nao,Nao,Nao,Sul
2600,69,3,2,1,2,Sim,Sim,Sim,Nao,Sul
1100,58,2,2,1,1,Nao,Nao,Sim,Nao,Sul
800,55,2,2,1,1,Sim,Nao,Nao,Nao,Sul
2500,50,2,2,1,1,Sim,Sim,Nao,Nao,Sul
1400,60,2,2,1,1,Nao,Nao,Sim,Nao,Sul
2500,65,2,2,1,1,Sim,Sim,Sim,Nao,Sul
3000,90,4,3,1,2,Nao,Sim,Sim,Nao,Sul
2500,114,3,2,1,2,Nao,Nao,Sim,Nao,Sul
1200,60,2,2,1,1,Nao,Nao,Nao,Nao,Sul
1900,60,2,2,1,1,Nao,Nao,Sim,Nao,Sul
1500,65,3,2,1,1,Nao,Nao,Nao,Nao,Sul
930,52,2,2,1,1,Nao,Nao,Nao,Nao,Sul
950,62,2,2,1,1,Sim,Nao,Nao,Nao,Sul
1000,40,1,2,1,1,Nao,Nao,Nao,Nao,Sul
1550,55,2,2,1,1,Nao,Nao,Nao,Nao,Sul
1000,35,1,2,1,1,Nao,Nao,Sim,Nao,Sul
1400,51,2,2,1,1,Sim,Sim,Nao,Nao,Sul
1100,72,2,2,1,2,Sim,Nao,Sim,Nao,Sul
1200,65,2,2,1,1,Sim,Nao,Nao,Nao,Sul
4000,45,1,2,1,1,Sim,Sim,Sim,Nao,Sul
3300,65,2,2,1,1,Sim,Sim,Sim,Nao,Sul
2500,78,3,2,1,1,Sim,Nao,Sim,Nao,Sul
1800,70,2,2,1,1,Sim,Nao,Sim,Nao,Sul
7500,370,4,6,4,5,Sim,Nao,Sim,Nao,Sul
3000,113,3,4,1,2,Sim,Nao,Sim,Nao,Sul
5000,160,4,4,1,1,Sim,Nao,Nao,Nao,Sul
4300,127,3,5,3,2,Sim,Sim,Sim,Nao,Sul
1300,60,2,2,1,1,Sim,Nao,Sim,Nao,Sul
1750,60,2,2,1,1,Nao,Nao,Sim,Nao,Sul
5000,193,3,4,1,2,Nao,Nao,Nao,Nao,Sul
2900,76,2,2,1,1,Nao,Nao,Nao,Nao,Sul
1750,75,3,2,1,2,Sim,Nao,Sim,Nao,Sul
2590,120,3,3,1,2,Sim,Nao,Sim,Nao,Sul
4500,110,3,3,2,2,Sim,Nao,Sim,Nao,Sul
1300,45,1,2,1,1,Sim,Nao,Nao,Nao,Sul
1800,32,1,2,1,1,Nao,Nao,Sim,Nao,Sul
2300,60,2,2,1,1,Nao,Nao,Nao,Nao,Sul
1800,80,2,2,1,1,Sim,Nao,Nao,Nao,Sul
3600,38,1,2,1,1,Nao,Sim,Sim,Nao,Sul
2200,100,3,4,1,1,Sim,Nao,Sim,Nao,Sul
3000,186,4,2,1,3,Sim,Nao,Nao,Nao,Sul
3600,55,1,2,1,1,Nao,Sim,Nao,Nao,Sul
2500,40,1,2,1,1,Nao,Sim,Sim,Nao,Sul
4300,55,1,2,1,1,Sim,Sim,Sim,Nao,Sul
3700,128,3,5,3,2,Nao,Nao,Sim,Nao,Sul
5800,115,3,3,1,2,Sim,Sim,Sim,Nao,Sul
1600,38,1,2,1,1,Sim,Nao,Sim,Nao,Sul
3500,166,3,3,1,1,Nao,Nao,Nao,Nao,Sul
3000,40,1,2,1,1,Nao,Nao,Nao,Nao,Sul
1600,50,2,2,1,1,Nao,Nao,Sim,Nao,Sul
1650,66,2,2,1,2,Nao,Nao,Nao,Nao,Sul
1800,55,2,2,1,1,Nao,Nao,Nao,Nao,Sul
1500,50,1,2,1,1,Nao,Nao,Nao,Nao,Sul
1300,60,2,2,1,1,Sim,Sim,Sim,Nao,Sul
2700,74,2,2,1,1,Sim,Nao,Nao,Nao,Sul
2500,80,3,2,1,1,Nao,Nao,Sim,Nao,Sul
2000,64,2,2,1,1,Sim,Sim,Sim,Nao,Sul
1600,52,2,2,1,2,Sim,Nao,Sim,Nao,Sul
1600,45,1,2,1,1,Sim,Sim,Sim,Nao,Sul
2865,67,2,2,1,1,Nao,Sim,Sim,Nao,Sul
1800,60,2,2,1,1,Sim,Nao,Sim,Nao,Sul
1800,55,2,2,1,1,Nao,Nao,Nao,Nao,Sul
1700,65,2,2,1,1,Sim,Nao,Nao,Nao,Sul
1900,55,2,2,1,1,Nao,Nao,Sim,Nao,Sul
2000,62,2,2,1,1,Sim,Nao,Nao,Nao,Sul
3000,99,3,3,1,3,Sim,Nao,Sim,Nao,Sul
1900,59,2,2,1,1,Nao,Sim,Nao,Nao,Sul
1800,48,2,2,1,1,Nao,Nao,Sim,Nao,Sul
1250,45,1,2,1,1,Nao,Nao,Nao,Nao,Sul
2000,65,2,2,1,1,Sim,Nao,Sim,Nao,Sul
1690,60,2,2,1,1,Sim,Nao,Sim,Nao,Sul
2200,54,2,2,1,2,Sim,Sim,Sim,Nao,Sul
4000,115,4,5,2,4,Nao,Nao,Sim,Nao,Sul
2500,80,3,2,1,2,Nao,Nao,Sim,Nao,Sul
1500,64,2,2,1,1,Nao,Nao,Sim,Nao,Sul
1600,53,2,2,1,1,Sim,Nao,Sim,Nao,Sul
1700,60,2,2,1,1,Sim,Nao,Nao,Nao,Sul
3500,93,3,2,1,2,Nao,Nao,Sim,Nao,Sul
2100,65,2,2,1,2,Nao,Sim,Sim,Nao,Sul
2000,75,2,2,1,1,Sim,Nao,Nao,Nao,Sul
2200,78,3,2,1,1,Sim,Nao,Sim,Nao,Sul
2000,74,3,2,1,1,Sim,Nao,Nao,Nao,Sul
1700,49,2,2,1,1,Sim,Nao,Sim,Nao,Sul
1800,83,2,2,1,1,Sim,Nao,Nao,Nao,Sul
1700,60,2,2,1,1,Sim,Sim,Nao,Nao,Sul
1400,72,3,2,1,1,Sim,Nao,Nao,Nao,Sul
1370,75,3,2,1,1,Sim,Nao,Nao,Nao,Sul
1050,50,2,2,1,1,Sim,Nao,Sim,Nao,Sul
1700,55,2,2,1,1,Sim,Nao,Nao,Nao,Sul
1400,75,3,2,1,1,Sim,Sim,Nao,Nao,Sul
1600,49,2,2,1,1,Sim,Nao,Sim,Nao,Sul
1050,50,2,2,1,1,Sim,Nao,Nao,Nao,Sul
1580,60,2,2,1,1,Sim,Nao,Nao,Nao,Sul
1800,83,3,2,1,1,Nao,Nao,Nao,Nao,Sul
1300,75,3,2,1,1,Sim,Nao,Sim,Nao,Sul
1600,55,2,2,1,1,Nao,Nao,Nao,Nao,Sul
1300,70,2,2,1,1,Sim,Nao,Nao,Nao,Sul
1390,35,1,2,1,1,Nao,Nao,Nao,Nao,Sul
1400,75,3,2,1,1,Sim,Nao,Sim,Nao,Sul
2000,70,3,2,1,1,Sim,Nao,Nao,Nao,Sul
2200,74,3,2,1,1,Sim,Nao,Nao,Nao,Sul
1800,52,2,2,1,1,Sim,Sim,Sim,Nao,Sul
1100,50,2,2,1,1,Sim,Nao,Nao,Nao,Sul
1700,65,2,2,1,1,Nao,Sim,Nao,Nao,Sul
1400,73,3,2,1,1,Nao,Nao,Nao,Nao,Sul
1400,74,3,2,1,1,Nao,Nao,Nao,Nao,Sul
1500,73,3,2,1,1,Nao,Nao,Nao,Nao,Sul
4500,134,3,5,3,2,Nao,Nao,Sim,Nao,Sul
1400,75,3,2,1,1,Sim,Nao,Nao,Nao,Sul
1760,52,2,2,1,1,Nao,Nao,Nao,Nao,Sul
1900,52,2,2,1,1,Sim,Nao,Sim,Nao,Sul
1460,50,2,2,1,1,Sim,Nao,Sim,Nao,Sul
1380,75,3,2,1,1,Nao,Nao,Nao,Nao,Sul
1800,83,3,2,1,1,Sim,Nao,Nao,Nao,Sul
1400,52,2,2,1,1,Sim,Nao,Nao,Nao,Sul
1800,83,3,2,1,1,Nao,Nao,Nao,Nao,Sul
1800,83,3,2,1,1,Sim,Nao,Nao,Nao,Sul
1800,83,3,2,1,1,Sim,Nao,Nao,Nao,Sul
2500,55,2,2,1,1,Sim,Nao,Sim,Nao,Sul
2500,120,3,2,1,2,Sim,Sim,Sim,Nao,Sul
1200,45,1,2,1,1,Sim,Nao,Sim,Nao,Sul
3000,196,3,5,3,3,Nao,Nao,Nao,Nao,Sul
3800,145,1,3,1,2,Sim,Sim,Sim,Nao,Sul
1500,70,2,2,1,2,Sim,Nao,Sim,Nao,Sul
4800,243,4,5,4,4,Nao,Nao,Sim,Nao,Sul
1650,65,1,2,1,1,Sim,Sim,Sim,Nao,Sul
1800,47,2,2,1,1,Nao,Nao,Sim,Nao,Sul
7400,211,3,5,3,3,Sim,Nao,Sim,Nao,Sul
2100,58,2,2,1,1,Nao,Nao,Sim,Nao,Sul
3000,126,3,4,3,3,Sim,Nao,Sim,Nao,Sul
3000,110,3,4,1,2,Sim,Nao,Sim,Nao,Sul
2500,96,3,3,1,2,Sim,Sim,Sim,Nao,Sul
2700,66,3,2,1,2,Nao,Nao,Sim,Nao,Sul
2700,57,2,2,1,1,Sim,Nao,Sim,Nao,Sul
3900,67,2,2,1,1,Sim,Sim,Sim,Nao,Sul
1500,99,3,3,1,2,Sim,Nao,Nao,Nao,Sul
2800,103,2,3,2,2,Sim,Nao,Sim,Nao,Sul
2400,71,2,2,1,2,Sim,Nao,Sim,Nao,Sul
1590,45,1,2,1,1,Sim,Nao,Sim,Nao,Sul
1500,58,1,2,1,2,Nao,Sim,Sim,Nao,Sul
3300,130,4,5,4,3,Nao,Nao,Nao,Nao,Sul
2100,71,2,2,1,2,Nao,Nao,Sim,Nao,Sul
1650,38,1,2,1,1,Nao,Nao,Sim,Nao,Sul
1500,50,2,2,1,1,Sim,Nao,Sim,Nao,Sul
3500,133,3,4,3,2,Sim,Nao,Sim,Nao,Sul
2400,87,2,3,2,2,Nao,Nao,Nao,Nao,Sul
1800,68,3,2,1,2,Sim,Sim,Sim,Nao,Sul
2100,83,3,2,1,2,Nao,Nao,Sim,Nao,Sul
1836,51,2,2,1,1,Sim,Nao,Sim,Nao,Sul
2300,87,2,2,1,2,Sim,Nao,Sim,Nao,Sul
1600,64,2,2,1,2,Nao,Nao,Sim,Nao,Sul
4000,107,2,3,2,2,Sim,Nao,Sim,Nao,Sul
1600,40,1,2,1,1,Sim,Nao,Nao,Nao,Sul
3000,76,3,2,1,2,Sim,Nao,Sim,Nao,Sul
1600,55,2,2,1,1,Sim,Nao,Nao,Nao,Sul
5300,119,3,2,1,4,Sim,Sim,Sim,Nao,Sul
4000,62,2,2,1,2,Sim,Nao,Sim,Nao,Sul
2500,46,1,2,1,1,Sim,Nao,Sim,Nao,Sul
2250,35,1,2,1,1,Sim,Sim,Sim,Nao,Sul
3700,137,3,3,1,1,Sim,Sim,Sim,Nao,Sul
3200,40,1,2,1,1,Sim,Nao,Sim,Nao,Sul
1900,70,3,2,1,1,Sim,Nao,Nao,Nao,Sul
2100,55,2,2,1,1,Sim,Sim,Sim,Nao,Sul
1800,40,1,2,1,1,Nao,Nao,Nao,Nao,Sul
2100,55,2,2,1,1,Sim,Sim,Sim,Nao,Sul
2500,107,2,2,1,1,Sim,Nao,Nao,Nao,Sul
3400,44,1,2,1,1,Nao,Nao,Sim,Nao,Sul
1850,60,2,2,1,1,Sim,Nao,Nao,Nao,Sul
4900,70,2,2,1,2,Nao,Sim,Sim,Nao,Sul
1900,85,2,2,1,1,Sim,Nao,Nao,Nao,Sul
2000,70,2,2,1,1,Sim,Nao,Nao,Nao,Sul
3600,80,3,2,1,2,Nao,Sim,Sim,Nao,Sul
2700,186,3,2,1,1,Nao,Nao,Nao,Nao,Sul
1500,35,1,2,1,1,Sim,Nao,Sim,Nao,Sul
2000,35,1,2,1,1,Sim,Sim,Sim,Nao,Sul
2500,45,1,2,1,1,Nao,Sim,Sim,Nao,Sul
2300,68,2,2,1,1,Nao,Nao,Sim,Nao,Sul
4500,148,3,5,3,2,Nao,Nao,Nao,Nao,Sul
2500,53,2,2,1,1,Sim,Nao,Sim,Nao,Sul
3300,90,3,3,1,2,Sim,Nao,Sim,Nao,Sul
2200,92,3,2,1,1,Sim,Nao,Nao,Nao,Sul
5200,86,2,2,1,2,Nao,Nao,Sim,Nao,Sul
5500,109,2,4,2,2,Nao,Nao,Sim,Nao,Sul
2700,35,1,2,1,1,Sim,Sim,Sim,Nao,Sul
1300,85,2,2,1,1,Nao,Nao,Nao,Nao,Sul
5800,90,2,3,2,2,Nao,Sim,Sim,Nao,Sul
2000,52,1,2,1,1,Sim,Sim,Sim,Nao,Sul
6000,180,4,4,2,2,Nao,Nao,Sim,Nao,Sul
2200,70,3,2,1,1,Sim,Sim,Sim,Nao,Sul
5500,109,2,3,2,4,Sim,Nao,Sim,Nao,Sul
3600,45,1,2,1,1,Sim,Sim,Sim,Nao,Sul
3100,100,3,2,1,3,Nao,Nao,Sim,Nao,Sul
5500,230,3,4,3,5,Nao,Nao,Sim,Nao,Sul
5900,110,2,3,2,1,Nao,Nao,Sim,Nao,Sul
4500,103,2,3,1,1,Nao,Sim,Nao,Nao,Sul
5000,84,2,3,2,2,Sim,Nao,Sim,Nao,Sul
2400,82,2,2,1,1,Nao,Nao,Nao,Nao,Sul
2700,54,2,2,1,1,Sim,Nao,Sim,Nao,Sul
1800,70,2,2,1,1,Sim,Nao,Nao,Nao,Sul
2700,60,2,2,1,1,Sim,Nao,Sim,Nao,Sul
6000,220,4,4,3,3,Sim,Sim,Sim,Nao,Sul
3000,152,3,2,1,2,Nao,Nao,Nao,Nao,Sul
2300,55,2,2,1,1,Sim,Nao,Sim,Nao,Sul
4500,105,3,3,1,2,Sim,Sim,Sim,Nao,Sul
2500,56,2,2,1,1,Sim,Nao,Sim,Nao,Sul
2200,85,2,2,1,1,Nao,Nao,Nao,Nao,Sul
3700,140,3,2,1,2,Nao,Nao,Sim,Nao,Sul
3500,113,3,3,1,1,Nao,Nao,Nao,Nao,Sul
2800,35,1,2,1,1,Nao,Sim,Sim,Nao,Sul
2700,120,3,2,1,1,Nao,Sim,Sim,Nao,Sul
2400,62,2,3,2,1,Nao,Nao,Sim,Nao,Sul
6800,183,3,2,1,2,Nao,Nao,Nao,Nao,Sul
2850,35,1,2,1,1,Nao,Sim,Sim,Nao,Sul
4000,49,1,2,1,1,Nao,Nao,Sim,Nao,Sul
2500,42,1,2,1,1,Nao,Nao,Sim,Nao,Sul
2400,75,2,2,0,1,Nao,Nao,Nao,Nao,Sul
7500,162,3,4,3,2,Nao,Nao,Sim,Nao,Sul
4200,123,3,2,1,2,Sim,Nao,Sim,Nao,Sul
4500,250,4,6,3,2,Sim,Sim,Sim,Nao,Sul
2200,45,1,2,1,1,Nao,Nao,Sim,Nao,Sul
5500,110,3,4,3,2,Nao,Nao,Sim,Nao,Sul
3800,45,1,2,1,1,Nao,Sim,Sim,Nao,Sul
3800,180,4,2,1,3,Nao,Nao,Sim,Nao,Sul
2000,78,3,1,0,1,Nao,Sim,Sim,Nao,Sul
3100,43,1,2,1,1,Nao,Nao,Sim,Nao,Sul
3300,71,2,2,1,2,Nao,Nao,Sim,Nao,Sul
5600,210,4,4,3,3,Nao,Sim,Sim,Nao,Sul
3800,51,1,1,0,1,Nao,Nao,Sim,Nao,Sul
3500,49,1,2,1,1,Nao,Nao,Nao,Nao,Sul
3600,96,3,2,1,2,Nao,Nao,Nao,Nao,Sul
4400,70,2,2,1,2,Sim,Nao,Sim,Nao,Sul
7500,216,4,5,2,3,Nao,Nao,Sim,Nao,Sul
6990,263,4,1,0,4,Nao,Nao,Sim,Nao,Sul
3500,130,3,2,1,2,Nao,Nao,Nao,Nao,Sul
3500,237,3,4,3,3,Nao,Nao,Sim,Nao,Sul
4500,130,3,2,1,1,Nao,Nao,Sim,Nao,Sul
4200,155,4,4,3,3,Nao,Nao,Sim,Nao,Sul
2500,83,2,2,1,1,Nao,Nao,Nao,Nao,Sul
2800,34,1,1,0,1,Nao,Sim,Sim,Nao,Sul
2850,35,1,2,1,1,Nao,Sim,Sim,Nao,Sul
6700,162,3,4,3,2,Nao,Nao,Sim,Nao,Sul
6000,190,3,4,3,2,Nao,Nao,Sim,Nao,Sul
3400,60,2,2,1,1,Nao,Nao,Sim,Nao,Sul
3600,178,4,2,1,2,Nao,Nao,Sim,Nao,Sul
6000,150,3,2,1,2,Nao,Nao,Sim,Nao,Sul
2500,80,3,2,1,2,Nao,Nao,Nao,Nao,Sul
4000,60,2,1,0,1,Nao,Nao,Nao,Nao,Sul
1200,70,2,1,0,1,Nao,Nao,Nao,Nao,Sul
3100,92,3,2,1,2,Nao,Nao,Nao,Nao,Sul
4200,132,3,2,1,3,Nao,Nao,Sim,Nao,Sul
1600,47,2,1,0,1,Nao,Nao,Nao,Nao,Sul
2700,80,3,2,1,1,Nao,Sim,Sim,Nao,Sul
3000,89,3,2,1,1,Nao,Sim,Sim,Nao,Sul
1400,62,3,2,1,1,Nao,Nao,Sim,Nao,Sul
7000,149,3,4,3,2,Nao,Nao,Nao,Nao,Sul
4500,134,3,5,3,2,Nao,Nao,Sim,Nao,Sul
5300,163,3,4,3,3,Nao,Nao,Sim,Nao,Sul
1100,70,3,1,0,1,Nao,Nao,Nao,Nao,Sul
6500,184,4,4,3,4,Nao,Sim,Nao,Nao,Sul
3100,95,3,2,1,2,Nao,Nao,Sim,Nao,Sul
2000,87,3,2,1,1,Nao,Nao,Sim,Nao,Sul
1000,62,2,1,0,1,Nao,Nao,Nao,Nao,Sul
1050,58,2,3,2,1,Nao,Nao,Nao,Nao,Sul
5300,163,3,4,3,3,Nao,Sim,Sim,Nao,Sul
1800,81,3,1,0,1,Nao,Nao,Nao,Nao,Sul
1800,65,2,1,0,1,Nao,Nao,Nao,Nao,Sul
1176,54,2,1,0,1,Nao,Nao,Nao,Nao,Sul
1500,60,2,1,0,1,Nao,Nao,Sim,Nao,Sul
1150,48,2,1,0,1,Sim,Nao,Nao,Nao,Sul
2000,58,2,1,0,1,Nao,Nao,Nao,Nao,Sul
1650,60,3,1,0,1,Nao,Nao,Nao,Nao,Sul
1297,75,3,2,1,2,Nao,Sim,Sim,Nao,Sul
1700,75,2,2,1,1,Nao,Nao,Sim,Nao,Sul
1905,62,2,2,1,1,Nao,Nao,Sim,Nao,Sul
1300,62,2,1,0,1,Nao,Nao,Sim,Nao,Sul
1360,70,3,1,0,1,Nao,Nao,Sim,Nao,Sul
2043,72,3,2,1,1,Nao,Nao,Sim,Nao,Sul
1500,72,3,2,1,1,Nao,Sim,Sim,Nao,Sul
2850,81,3,2,1,2,Nao,Nao,Nao,Nao,Sul
1460,84,3,2,1,1,Nao,Nao,Nao,Nao,Sul
2500,127,4,2,1,2,Nao,Nao,Sim,Nao,Sul
1600,75,3,2,1,2,Nao,Sim,Sim,Nao,Sul
2350,81,3,2,1,1,Nao,Nao,Sim,Nao,Sul
1330,61,3,2,1,1,Nao,Nao,Sim,Nao,Sul
4500,134,3,4,3,2,Nao,Nao,Sim,Nao,Sul
1700,60,3,1,0,1,Nao,Nao,Nao,Nao,Sul
1000,52,2,1,0,1,Nao,Nao,Nao,Nao,Sul
1000,47,2,1,0,1,Nao,Nao,Nao,Nao,Sul
1100,53,1,2,1,1,Nao,Nao,Nao,Nao,Sul
1200,52,2,1,0,1,Nao,Nao,Nao,Nao,Sul
1000,45,2,1,0,1,Nao,Nao,Nao,Nao,Sul
1300,52,2,1,0,1,Nao,Nao,Nao,Nao,Sul
1100,38,2,1,0,1,Nao,Nao,Nao,Nao,Sul
900,39,2,1,0,1,Nao,Nao,Nao,Nao,Sul
1600,70,3,1,0,2,Nao,Nao,Nao,Nao,Sul
1115,61,2,2,1,2,Nao,Nao,Sim,Nao,Sul
950,45,2,1,0,1,Nao,Nao,Nao,Nao,Sul
1509,85,3,2,1,2,Nao,Sim,Sim,Nao,Sul
1400,47,2,1,0,1,Nao,Nao,Nao,Nao,Sul
1400,64,2,1,0,1,Nao,Nao,Sim,Nao,Sul
1000,62,2,1,0,2,Nao,Nao,Sim,Nao,Sul
1739,75,3,1,0,1,Nao,Nao,Sim,Nao,Sul
1100,56,2,1,0,1,Nao,Nao,Nao,Nao,Sul
1400,60,2,1,0,1,Nao,Nao,Nao,Nao,Sul
4500,185,4,5,3,2,Nao,Nao,Sim,Nao,Sul
1300,65,2,1,0,1,Nao,Nao,Nao,Nao,Sul
4800,185,3,4,3,2,Nao,Nao,Sim,Nao,Sul
3500,93,3,2,1,2,Nao,Nao,Sim,Nao,Sul
3500,93,3,2,1,2,Nao,Nao,Sim,Nao,Sul
1800,75,3,1,0,1,Sim,Nao,Sim,Nao,Sul
6500,250,4,5,4,4,Nao,Nao,Sim,Nao,Sul
2200,62,2,2,1,2,Nao,Nao,Sim,Nao,Sul
900,55,2,1,0,1,Nao,Nao,Nao,Nao,Sul
2300,93,3,3,1,2,Nao,Nao,Nao,Nao,Sul
2000,56,2,1,0,1,Sim,Nao,Nao,Nao,Sul
1900,60,2,1,0,1,Nao,Nao,Sim,Nao,Sul
1400,80,2,1,0,0,Nao,Nao,Nao,Nao,Sul
2200,110,3,2,1,2,Nao,Nao,Sim,Nao,Sul
1600,75,2,2,0,1,Nao,Nao,Nao,Nao,Sul
1050,51,1,1,0,0,Nao,Nao,Nao,Nao,Sul
2500,110,3,4,1,2,Nao,Nao,Sim,Nao,Sul
2400,74,3,2,1,2,Nao,Nao,Nao,Nao,Sul
2300,60,2,2,1,2,Nao,Nao,Sim,Nao,Sul
1500,56,2,1,0,1,Nao,Nao,Nao,Nao,Sul
1700,52,2,1,0,1,Nao,Nao,Nao,Nao,Sul
2500,70,2,1,0,0,Nao,Nao,Nao,Nao,Sul
2000,65,2,2,1,1,Nao,Nao,Nao,Nao,Sul
5000,142,4,4,3,4,Nao,Nao,Nao,Nao,Sul
4200,140,3,3,2,2,Nao,Nao,Sim,Nao,Sul
2500,206,3,3,2,1,Nao,Nao,Nao,Nao,Sul
4500,104,2,2,1,2,Nao,Sim,Sim,Nao,Sul
1750,64,3,1,0,1,Nao,Nao,Nao,Nao,Sul
1600,42,1,1,0,1,Nao,Nao,Sim,Nao,Sul
1600,38,1,1,0,1,Nao,Nao,Sim,Nao,Sul
2500,70,3,2,1,2,Nao,Nao,Sim,Nao,Sul
4000,125,4,4,3,3,Nao,Nao,Sim,Nao,Sul
4300,143,3,4,3,3,Nao,Nao,Nao,Nao,Sul
2500,70,3,2,1,3,Nao,Sim,Nao,Nao,Sul
3500,94,3,3,1,2,Sim,Nao,Sim,Nao,Sul
4600,146,4,3,2,2,Nao,Nao,Sim,Nao,Sul
7800,213,4,3,2,3,Nao,Nao,Sim,Nao,Sul
1800,45,1,1,0,0,Nao,Nao,Sim,Nao,Sul
2000,45,1,2,1,1,Nao,Sim,Sim,Nao,Sul
1400,82,2,1,0,2,Nao,Nao,Nao,Nao,Sul
2500,130,3,4,3,2,Nao,Nao,Nao,Nao,Sul
5500,140,3,4,3,2,Nao,Nao,Sim,Nao,Sul
1100,50,1,1,0,1,Nao,Nao,Nao,Nao,Sul
1100,50,1,1,0,1,Nao,Nao,Nao,Nao,Sul
5300,146,3,1,3,3,Nao,Nao,Sim,Nao,Sul
2550,101,3,2,1,2,Nao,Nao,Nao,Nao,Sul
3800,164,4,2,1,2,Nao,Nao,Nao,Nao,Sul
2300,84,2,2,1,1,Nao,Nao,Sim,Nao,Sul
1700,38,1,1,0,1,Nao,Nao,Sim,Nao,Sul
6000,190,3,4,3,2,Sim,Nao,Sim,Nao,Sul
4500,111,3,2,1,2,Sim,Nao,Sim,Nao,Sul
1700,60,2,2,1,1,Nao,Nao,Nao,Nao,Sul
4900,137,3,4,3,3,Nao,Sim,Sim,Nao,Sul
2500,55,2,2,1,2,Nao,Nao,Sim,Nao,Sul
1950,85,2,1,0,1,Nao,Nao,Sim,Nao,Sul
3200,90,3,2,1,2,Nao,Sim,Nao,Nao,Sul
1300,37,1,1,0,1,Nao,Nao,Nao,Nao,Sul
4500,142,3,4,3,2,Nao,Nao,Sim,Nao,Sul
2000,62,2,1,0,1,Nao,Nao,Sim,Nao,Sul
2600,72,2,2,1,1,Nao,Nao,Nao,Nao,Sul
3300,101,3,2,1,2,Nao,Nao,Sim,Nao,Sul
2000,60,2,2,1,1,Nao,Nao,Sim,Nao,Sul
2500,74,3,2,1,2,Nao,Nao,Nao,Nao,Sul
1950,85,2,1,0,1,Nao,Nao,Sim,Nao,Sul
3000,130,3,4,3,3,Nao,Nao,Sim,Nao,Sul
3200,95,2,2,1,1,Nao,Nao,Nao,Nao,Sul
4200,133,4,3,2,3,Nao,Nao,Nao,Nao,Sul
2800,60,2,2,1,2,Nao,Nao,Sim,Nao,Sul
2800,60,2,2,1,2,Nao,Nao,Sim,Nao,Sul
1700,40,1,1,0,1,Nao,Nao,Sim,Nao,Sul
3800,103,4,2,1,2,Nao,Nao,Sim,Nao,Sul
4800,146,4,4,3,2,Sim,Nao,Sim,Nao,Sul
2400,67,2,2,1,1,Nao,Nao,Sim,Nao,Sul
6000,180,3,4,3,3,Nao,Nao,Nao,Nao,Sul
1950,49,1,2,1,1,Sim,Nao,Sim,Nao,Sul
2200,69,3,2,1,1,Nao,Nao,Nao,Nao,Sul
4500,127,4,3,2,2,Nao,Nao,Nao,Nao,Sul
3500,117,4,2,1,3,Nao,Nao,Sim,Nao,Sul
5500,168,4,3,2,2,Nao,Nao,Sim,Nao,Sul
6000,192,4,3,2,3,Nao,Nao,Sim,Nao,Sul
4700,324,3,4,3,0,Nao,Nao,Nao,Nao,Sul
4500,142,3,4,3,2,Nao,Nao,Nao,Nao,Sul
2500,60,2,2,1,2,Nao,Nao,Sim,Nao,Sul
3500,120,3,2,1,2,Nao,Nao,Nao,Nao,Sul
2800,60,2,2,1,2,Nao,Nao,Sim,Nao,Sul
2140,78,3,2,1,2,Nao,Nao,Nao,Nao,Sul
1500,144,1,2,1,1,Nao,Nao,Nao,Nao,Sul
